time,x,y,z,vx,vy,vz,v,rho,height
5.570000,337.732605,241.956223,202.637283,60.633900,16.069361,36.380341,72.513603,307.169366,241.956223
5.580000,338.338959,242.116913,203.001083,60.633900,15.971261,36.380341,72.491928,306.861013,242.116913
5.590000,338.945312,242.276627,203.364883,60.633900,15.873161,36.380341,72.470383,306.553294,242.276627
5.600000,339.551666,242.435364,203.728683,60.633900,15.775062,36.380341,72.448959,306.246208,242.435364
5.610000,340.158020,242.593109,204.092484,60.633900,15.676962,36.380341,72.427658,305.939744,242.593109
5.620000,340.764374,242.749878,204.456284,60.633900,15.578862,36.380341,72.406487,305.633914,242.749878
5.630000,341.370728,242.905670,204.820084,60.633900,15.480762,36.380341,72.385445,305.328720,242.905670
5.640000,341.977081,243.060471,205.183884,60.633900,15.382663,36.380341,72.364525,305.024148,243.060471
5.650000,342.583435,243.214294,205.547684,60.633900,15.284563,36.380341,72.343742,304.720213,243.214294
5.660000,343.189789,243.367142,205.911484,60.633900,15.186463,36.380341,72.323074,304.416913,243.367142
5.670000,343.796143,243.519012,206.275284,60.633900,15.088364,36.380341,72.302544,304.114250,243.519012
5.680000,344.402496,243.669891,206.639084,60.633900,14.990264,36.380341,72.282135,303.812211,243.669891
5.690000,345.008850,243.819794,207.002884,60.633900,14.892164,36.380341,72.261856,303.510810,243.819794
5.700000,345.615204,243.968719,207.366684,60.633900,14.794065,36.380341,72.241699,303.210047,243.968719
5.710000,346.221558,244.116653,207.730484,60.633900,14.695965,36.380341,72.221672,302.909910,244.116653
5.720000,346.827911,244.263611,208.094284,60.633900,14.597865,36.380341,72.201775,302.610411,244.263611
5.730000,347.434265,244.409592,208.458084,60.633900,14.499765,36.380341,72.182007,302.311552,244.409592
5.740000,348.040619,244.554596,208.821884,60.633900,14.401666,36.380341,72.162361,302.013332,244.554596
5.750000,348.646973,244.698608,209.185684,60.633900,14.303566,36.380341,72.142853,301.715740,244.698608
5.760000,349.253326,244.841644,209.549484,60.633900,14.205466,36.380341,72.123466,301.418789,244.841644
5.770000,349.859680,244.983704,209.913284,60.633900,14.107367,36.380341,72.104210,301.122478,244.983704
5.780000,350.466034,245.124771,210.277084,60.633900,14.009267,36.380341,72.085075,300.826797,245.124771
5.790000,351.072388,245.264862,210.640884,60.633900,13.911167,36.380341,72.066078,300.531758,245.264862
5.800000,351.678741,245.403976,211.004684,60.633900,13.813067,36.380341,72.047203,300.237362,245.403976
5.810000,352.285095,245.542114,211.368484,60.633900,13.714968,36.380341,72.028458,299.943609,245.542114
5.820000,352.891449,245.679260,211.732285,60.633900,13.616868,36.380341,72.009850,299.650487,245.679260
5.830000,353.497803,245.815430,212.096085,60.633900,13.518768,36.380341,71.991356,299.358009,245.815430
5.840000,354.104156,245.950623,212.459885,60.633900,13.420669,36.380341,71.973007,299.066176,245.950623
5.850000,354.710510,246.084824,212.823685,60.633900,13.322569,36.380341,71.954773,298.774976,246.084824
5.860000,355.316864,246.218048,213.187485,60.633900,13.224469,36.380341,71.936676,298.484421,246.218048
5.870000,355.923218,246.350296,213.551285,60.633900,13.126369,36.380341,71.918709,298.194514,246.350296
5.880000,356.529572,246.481552,213.915085,60.633900,13.028270,36.380341,71.900871,297.905240,246.481552
5.890000,357.135925,246.611832,214.278885,60.633900,12.930170,36.380341,71.883156,297.616614,246.611832
5.900000,357.742279,246.741135,214.642685,60.633900,12.832070,36.380341,71.865578,297.328636,246.741135
5.910000,358.348633,246.869461,215.006485,60.633900,12.733971,36.380341,71.848122,297.041307,246.869461
5.920000,358.954987,246.996796,215.370285,60.633900,12.635871,36.380341,71.830803,296.754615,246.996796
5.930000,359.561340,247.123154,215.734085,60.633900,12.537771,36.380341,71.813614,296.468573,247.123154
5.940000,360.167694,247.248535,216.097885,60.633900,12.439672,36.380341,71.796547,296.183181,247.248535
5.950000,360.774048,247.372925,216.461685,60.633900,12.341572,36.380341,71.779617,295.898428,247.372925
5.960000,361.380402,247.496338,216.825485,60.633900,12.243472,36.380341,71.762810,295.614327,247.496338
5.970000,361.986755,247.618774,217.189285,60.633900,12.145372,36.380341,71.746140,295.330878,247.618774
5.980000,362.593109,247.740234,217.553085,60.633900,12.047273,36.380341,71.729599,295.048083,247.740234
5.990000,363.199463,247.860703,217.916885,60.633900,11.949173,36.380341,71.713188,294.765928,247.860703
6.000000,363.805817,247.980194,218.280685,60.633900,11.851073,36.380341,71.696907,294.484428,247.980194
6.010000,364.412170,248.098709,218.644485,60.633900,11.752974,36.380341,71.680763,294.203584,248.098709
6.020000,365.018524,248.216232,219.008286,60.633900,11.654874,36.380341,71.664742,293.923382,248.216232
6.030000,365.624878,248.332779,219.372086,60.633900,11.556774,36.380341,71.648849,293.643837,248.332779
6.040000,366.231232,248.448349,219.735886,60.633900,11.458674,36.380341,71.633095,293.364949,248.448349
6.050000,366.837585,248.562943,220.099686,60.633900,11.360575,36.380341,71.617470,293.086720,248.562943
6.060000,367.443939,248.676544,220.463486,60.633900,11.262475,36.380341,71.601974,292.809136,248.676544
6.070000,368.050293,248.789169,220.827286,60.633900,11.164375,36.380341,71.586609,292.532211,248.789169
6.080000,368.656647,248.900818,221.191086,60.633900,11.066276,36.380341,71.571373,292.255947,248.900818
6.090000,369.263000,249.011475,221.554886,60.633900,10.968176,36.380341,71.556267,291.980331,249.011475
6.100000,369.869354,249.121155,221.918686,60.633900,10.870076,36.380341,71.541298,291.705376,249.121155
6.110000,370.475708,249.229858,222.282486,60.633900,10.771976,36.380341,71.526459,291.431084,249.229858
6.120000,371.082062,249.337585,222.646286,60.633900,10.673877,36.380341,71.511749,291.157455,249.337585
6.130000,371.688416,249.444321,223.010086,60.633900,10.575777,36.380341,71.497177,290.884477,249.444321
6.140000,372.294769,249.550079,223.373886,60.633900,10.477677,36.380341,71.482727,290.612163,249.550079
6.150000,372.901123,249.654861,223.737686,60.633900,10.379578,36.380341,71.468414,290.340515,249.654861
6.160000,373.507477,249.758652,224.101486,60.633900,10.281478,36.380341,71.454231,290.069521,249.758652
6.170000,374.113831,249.861465,224.465286,60.633900,10.183378,36.380341,71.440186,289.799194,249.861465
6.180000,374.720184,249.963303,224.829086,60.633900,10.085279,36.380341,71.426270,289.529534,249.963303
6.190000,375.326538,250.064148,225.192886,60.633900,9.987179,36.380341,71.412483,289.260530,250.064148
6.200000,375.932892,250.164017,225.556686,60.633900,9.889079,36.380341,71.398827,288.992196,250.164017
6.210000,376.539246,250.262909,225.920486,60.633900,9.790979,36.380341,71.385307,288.724533,250.262909
6.220000,377.145599,250.360825,226.284286,60.633900,9.692880,36.380341,71.371918,288.457540,250.360825
6.230000,377.751953,250.457748,226.648087,60.633900,9.594780,36.380341,71.358665,288.191207,250.457748
6.240000,378.358307,250.553696,227.011887,60.633900,9.496680,36.380341,71.345543,287.925547,250.553696
6.250000,378.964661,250.648666,227.375687,60.633900,9.398581,36.380341,71.332542,287.660561,250.648666
6.260000,379.571014,250.742645,227.739487,60.633900,9.300481,36.380341,71.319687,287.396236,250.742645
6.270000,380.177368,250.835648,228.103287,60.633900,9.202381,36.380341,71.306961,287.132587,250.835648
6.280000,380.783722,250.927673,228.467087,60.633900,9.104281,36.380341,71.294365,286.869615,250.927673
6.290000,381.390076,251.018723,228.830887,60.633900,9.006182,36.380341,71.281906,286.607320,251.018723
6.300000,381.996429,251.108780,229.194687,60.633900,8.908082,36.380341,71.269577,286.345690,251.108780
6.310000,382.602783,251.197861,229.558487,60.633900,8.809982,36.380341,71.257385,286.084740,251.197861
6.320000,383.209137,251.285965,229.922287,60.633900,8.711883,36.380341,71.245323,285.824470,251.285965
6.330000,383.815491,251.373077,230.286087,60.633900,8.613783,36.380341,71.233391,285.564868,251.373077
6.340000,384.421844,251.459213,230.649887,60.633900,8.515683,36.380341,71.221596,285.305948,251.459213
6.350000,385.028198,251.544373,231.013687,60.633900,8.417583,36.380341,71.209930,285.047712,251.544373
6.360000,385.634552,251.628555,231.377487,60.633900,8.319484,36.380341,71.198402,284.790159,251.628555
6.370000,386.240906,251.711746,231.741287,60.633900,8.221384,36.380341,71.187004,284.533278,251.711746
6.380000,386.847260,251.793961,232.105087,60.633900,8.123284,36.380341,71.175743,284.277084,251.793961
6.390000,387.453613,251.875198,232.468887,60.633900,8.025185,36.380341,71.164612,284.021576,251.875198
6.400000,388.059967,251.955444,232.832687,60.633900,7.927084,36.380341,71.153618,283.766744,251.955444
6.410000,388.666321,252.034714,233.196487,60.633900,7.828984,36.380341,71.142761,283.512600,252.034714
6.420000,389.272675,252.113007,233.560287,60.633900,7.730884,36.380341,71.132027,283.259147,252.113007
6.430000,389.879028,252.190323,233.924088,60.633900,7.632784,36.380341,71.121437,283.006384,252.190323
6.440000,390.485382,252.266647,234.287888,60.633900,7.534684,36.380341,71.110970,282.754301,252.266647
6.450000,391.091736,252.341995,234.651688,60.633900,7.436584,36.380341,71.100647,282.502911,252.341995
6.460000,391.698090,252.416367,235.015488,60.633900,7.338483,36.380341,71.090446,282.252215,252.416367
6.470000,392.304443,252.489746,235.379288,60.633900,7.240383,36.380341,71.080391,282.002201,252.489746
6.480000,392.910797,252.562149,235.743088,60.633900,7.142283,36.380341,71.070465,281.752883,252.562149
6.490000,393.517151,252.633575,236.106888,60.633900,7.044183,36.380341,71.060677,281.504264,252.633575
6.500000,394.123505,252.704010,236.470688,60.633900,6.946083,36.380341,71.051018,281.256329,252.704010
6.510000,394.729858,252.773468,236.834488,60.633900,6.847982,36.380341,71.041489,281.009094,252.773468
6.520000,395.336212,252.841949,237.198288,60.633900,6.749882,36.380341,71.032104,280.762560,252.841949
6.530000,395.942566,252.909454,237.562088,60.633900,6.651782,36.380341,71.022850,280.516728,252.909454
6.540000,396.548920,252.975967,237.925888,60.633900,6.553682,36.380341,71.013725,280.271585,252.975967
6.550000,397.155273,253.041504,238.289688,60.633900,6.455582,36.380341,71.004745,280.027147,253.041504
6.560000,397.761627,253.106064,238.653488,60.633900,6.357481,36.380341,70.995888,279.783414,253.106064
6.570000,398.367981,253.169632,239.017288,60.633900,6.259381,36.380341,70.987175,279.540375,253.169632
6.580000,398.974335,253.232224,239.381088,60.633900,6.161281,36.380341,70.978592,279.298042,253.232224
6.590000,399.580688,253.293839,239.744888,60.633900,6.063181,36.380341,70.970146,279.056419,253.293839
6.600000,400.187042,253.354477,240.108688,60.633900,5.965081,36.380341,70.961830,278.815507,253.354477
6.610000,400.793396,253.414124,240.472488,60.633900,5.866981,36.380341,70.953651,278.575291,253.414124
6.620000,401.399750,253.472794,240.836288,60.633900,5.768880,36.380341,70.945602,278.335789,253.472794
6.630000,402.006104,253.530487,241.200089,60.633900,5.670780,36.380341,70.937698,278.097000,253.530487
6.640000,402.612457,253.587189,241.563889,60.633900,5.572680,36.380341,70.929924,277.858912,253.587189
6.650000,403.218811,253.642914,241.927689,60.633900,5.474580,36.380341,70.922279,277.621540,253.642914
6.660000,403.825165,253.697662,242.291489,60.633900,5.376480,36.380341,70.914772,277.384886,253.697662
6.670000,404.431519,253.751434,242.655289,60.633900,5.278379,36.380341,70.907410,277.148951,253.751434
6.680000,405.037872,253.804214,243.019089,60.633900,5.180279,36.380341,70.900169,276.913722,253.804214
6.690000,405.644226,253.856018,243.382889,60.633900,5.082179,36.380341,70.893074,276.679214,253.856018
6.700000,406.250580,253.906845,243.746689,60.633900,4.984079,36.380341,70.886108,276.445428,253.906845
6.710000,406.856934,253.956680,244.110489,60.633900,4.885979,36.380341,70.879272,276.212353,253.956680
6.720000,407.463287,254.005539,244.474289,60.633900,4.787879,36.380341,70.872581,275.980002,254.005539
6.730000,408.069641,254.053421,244.838089,60.633900,4.689778,36.380341,70.866020,275.748378,254.053421
6.740000,408.675995,254.100311,245.201889,60.633900,4.591678,36.380341,70.859596,275.517468,254.100311
6.750000,409.282349,254.146225,245.565689,60.633900,4.493578,36.380341,70.853302,275.287287,254.146225
6.760000,409.888702,254.191162,245.929489,60.633900,4.395478,36.380341,70.847153,275.057836,254.191162
6.770000,410.495056,254.235123,246.293289,60.633900,4.297378,36.380341,70.841133,274.829117,254.235123
6.780000,411.101410,254.278091,246.657089,60.633900,4.199277,36.380341,70.835251,274.601117,254.278091
6.790000,411.707764,254.320084,247.020889,60.633900,4.101177,36.380341,70.829498,274.373851,254.320084
6.800000,412.314117,254.361099,247.384689,60.633900,4.003077,36.380341,70.823891,274.147321,254.361099
6.810000,412.920471,254.401123,247.748489,60.633900,3.904977,36.380341,70.818413,273.921515,254.401123
6.820000,413.526825,254.440170,248.112289,60.633900,3.806877,36.380341,70.813072,273.696446,254.440170
6.830000,414.133179,254.478241,248.476089,60.633900,3.708777,36.380341,70.807869,273.472118,254.478241
6.840000,414.739532,254.515335,248.839890,60.633900,3.610677,36.380341,70.802795,273.248532,254.515335
6.850000,415.345886,254.551437,249.203690,60.633900,3.512577,36.380341,70.797859,273.025674,254.551437
6.860000,415.952240,254.586563,249.567490,60.633900,3.414477,36.380341,70.793060,272.803560,254.586563
6.870000,416.558594,254.620712,249.931290,60.633900,3.316377,36.380341,70.788399,272.582192,254.620712
6.880000,417.164948,254.653870,250.295090,60.633900,3.218277,36.380341,70.783875,272.361556,254.653870
6.890000,417.771301,254.686050,250.658890,60.633900,3.120178,36.380341,70.779480,272.141670,254.686050
6.900000,418.377655,254.717255,251.022690,60.633900,3.022078,36.380341,70.775223,271.922533,254.717255
6.910000,418.984009,254.747482,251.386490,60.633900,2.923978,36.380341,70.771095,271.704148,254.747482
6.920000,419.590363,254.776718,251.750290,60.633900,2.825878,36.380341,70.767113,271.486501,254.776718
6.930000,420.196716,254.804977,252.114090,60.633900,2.727778,36.380341,70.763260,271.269609,254.804977
6.940000,420.803070,254.832260,252.477890,60.633900,2.629678,36.380341,70.759552,271.053473,254.832260
6.950000,421.409424,254.858551,252.841690,60.633900,2.531578,36.380341,70.755974,270.838081,254.858551
6.960000,422.015778,254.883865,253.205490,60.633900,2.433478,36.380341,70.752533,270.623447,254.883865
6.970000,422.622131,254.908203,253.569290,60.633900,2.335378,36.380341,70.749229,270.409573,254.908203
6.980000,423.228485,254.931564,253.933090,60.633900,2.237278,36.380341,70.746056,270.196462,254.931564
6.990000,423.834839,254.953934,254.296890,60.633900,2.139178,36.380341,70.743019,269.984100,254.953934
7.000000,424.441193,254.975327,254.660690,60.633900,2.041078,36.380341,70.740120,269.772503,254.975327
7.010000,425.047546,254.995743,255.024490,60.633900,1.942978,36.380341,70.737358,269.561673,254.995743
7.020000,425.653900,255.015167,255.388290,60.633900,1.844878,36.380341,70.734734,269.351597,255.015167
7.030000,426.260254,255.033615,255.752090,60.633900,1.746778,36.380341,70.732246,269.142290,255.033615
7.040000,426.866608,255.051086,256.115906,60.633900,1.648678,36.380341,70.729889,268.933753,255.051086
7.050000,427.472961,255.067566,256.479706,60.633900,1.550578,36.380341,70.727669,268.725977,255.067566
7.060000,428.079315,255.083069,256.843506,60.633900,1.452478,36.380341,70.725586,268.518975,255.083069
7.070000,428.685669,255.097595,257.207306,60.633900,1.354378,36.380341,70.723640,268.312750,255.097595
7.080000,429.292023,255.111145,257.571106,60.633900,1.256279,36.380341,70.721832,268.107302,255.111145
7.090000,429.898376,255.123703,257.934906,60.633900,1.158179,36.380341,70.720154,267.902620,255.123703
7.100000,430.504730,255.135284,258.298706,60.633900,1.060079,36.380341,70.718613,267.698718,255.135284
7.110000,431.111084,255.145889,258.662506,60.633900,0.961979,36.380341,70.717216,267.495600,255.145889
7.120000,431.717438,255.155502,259.026306,60.633900,0.863879,36.380341,70.715950,267.293251,255.155502
7.130000,432.323792,255.164139,259.390106,60.633900,0.765779,36.380341,70.714821,267.091689,255.164139
7.140000,432.930145,255.171799,259.753906,60.633900,0.667679,36.380341,70.713821,266.890915,255.171799
7.150000,433.536499,255.178482,260.117706,60.633900,0.569579,36.380341,70.712967,266.690930,255.178482
7.160000,434.142853,255.184174,260.481506,60.633900,0.471479,36.380341,70.712242,266.491721,255.184174
7.170000,434.749207,255.188889,260.845306,60.633900,0.373379,36.380341,70.711655,266.293306,255.188889
7.180000,435.355560,255.192627,261.209106,60.633900,0.275279,36.380341,70.711205,266.095686,255.192627
7.190000,435.961914,255.195374,261.572906,60.633900,0.177179,36.380341,70.710892,265.898847,255.195374
7.200000,436.568268,255.197144,261.936707,60.633900,0.079079,36.380341,70.710716,265.702806,255.197144
7.210000,437.174622,255.197937,262.300507,60.633900,-0.019021,36.380341,70.710670,265.507565,255.197937
7.220000,437.780975,255.197754,262.664307,60.633900,-0.117121,36.380341,70.710770,265.313126,255.197754
7.230000,438.387329,255.196579,263.028107,60.633900,-0.215221,36.380341,70.710999,265.119475,255.196579
7.240000,438.993683,255.194427,263.391907,60.633900,-0.313321,36.380341,70.711365,264.926630,255.194427
7.250000,439.600037,255.191299,263.755707,60.633900,-0.411421,36.380341,70.711868,264.734591,255.191299
7.260000,440.206390,255.187180,264.119507,60.633900,-0.509521,36.380341,70.712502,264.543346,255.187180
7.270000,440.812744,255.182083,264.483307,60.633900,-0.607621,36.380341,70.713280,264.352912,255.182083
7.280000,441.419098,255.176010,264.847107,60.633900,-0.705721,36.380341,70.714195,264.163291,255.176010
7.290000,442.025452,255.168945,265.210907,60.633900,-0.803821,36.380341,70.715240,263.974468,255.168945
7.300000,442.631805,255.160904,265.574707,60.633900,-0.901921,36.380341,70.716423,263.786462,255.160904
7.310000,443.238159,255.151886,265.938507,60.633900,-1.000021,36.380341,70.717743,263.599273,255.151886
7.320000,443.844513,255.141891,266.302307,60.633900,-1.098121,36.380341,70.719193,263.412904,255.141891
7.330000,444.450867,255.130905,266.666107,60.633900,-1.196221,36.380341,70.720787,263.227342,255.130905
7.340000,445.057220,255.118942,267.029907,60.633900,-1.294321,36.380341,70.722519,263.042603,255.118942
7.350000,445.663574,255.106003,267.393707,60.633900,-1.392421,36.380341,70.724380,262.858689,255.106003
7.360000,446.269928,255.092072,267.757507,60.633900,-1.490521,36.380341,70.726379,262.675587,255.092072
7.370000,446.876282,255.077164,268.121307,60.633900,-1.588621,36.380341,70.728516,262.493314,255.077164
7.380000,447.482635,255.061279,268.485107,60.633900,-1.686721,36.380341,70.730782,262.311872,255.061279
7.390000,448.088989,255.044418,268.848907,60.633900,-1.784821,36.380341,70.733192,262.131263,255.044418
7.400000,448.695343,255.026566,269.212708,60.633900,-1.882921,36.380341,70.735733,261.951473,255.026566
7.410000,449.301697,255.007736,269.576508,60.633900,-1.981021,36.380341,70.738419,261.772520,255.007736
7.420000,449.908051,254.987930,269.940308,60.633900,-2.079121,36.380341,70.741234,261.594406,254.987930
7.430000,450.514404,254.967133,270.304108,60.633900,-2.177221,36.380341,70.744179,261.417117,254.967133
7.440000,451.120758,254.945358,270.667908,60.633900,-2.275321,36.380341,70.747269,261.240670,254.945358
7.450000,451.727112,254.922607,271.031708,60.633900,-2.373421,36.380341,70.750488,261.065067,254.922607
7.460000,452.333466,254.898880,271.395508,60.633900,-2.471521,36.380341,70.753853,260.890311,254.898880
7.470000,452.939819,254.874161,271.759308,60.633900,-2.569621,36.380341,70.757347,260.716388,254.874161
7.480000,453.546173,254.848465,272.123108,60.633900,-2.667721,36.380341,70.760979,260.543315,254.848465
7.490000,454.152527,254.821793,272.486908,60.633900,-2.765821,36.380341,70.764740,260.371095,254.821793
7.500000,454.758881,254.794128,272.850708,60.633900,-2.863920,36.380341,70.768646,260.199713,254.794128
7.510000,455.365234,254.765488,273.214508,60.633900,-2.962020,36.380341,70.772682,260.029188,254.765488
7.520000,455.971588,254.735870,273.578308,60.633900,-3.060120,36.380341,70.776855,259.859521,254.735870
7.530000,456.577942,254.705276,273.942108,60.633900,-3.158220,36.380341,70.781166,259.690714,254.705276
7.540000,457.184296,254.673691,274.305908,60.633900,-3.256320,36.380341,70.785606,259.522754,254.673691
7.550000,457.790649,254.641129,274.669708,60.633900,-3.354420,36.380341,70.790192,259.355658,254.641129
7.560000,458.397003,254.607590,275.033508,60.633900,-3.452520,36.380341,70.794907,259.189428,254.607590
7.570000,459.003357,254.573059,275.397308,60.633900,-3.550620,36.380341,70.799759,259.024052,254.573059
7.580000,459.609711,254.537552,275.761108,60.633900,-3.648720,36.380341,70.804749,258.859546,254.537552
7.590000,460.216064,254.501068,276.124908,60.633900,-3.746820,36.380341,70.809868,258.695913,254.501068
7.600000,460.822418,254.463593,276.488708,60.633900,-3.844920,36.380341,70.815125,258.533138,254.463593
7.610000,461.428772,254.425140,276.852509,60.633900,-3.943020,36.380341,70.820526,258.371241,254.425140
7.620000,462.035126,254.385712,277.216309,60.633900,-4.041120,36.380341,70.826050,258.210222,254.385712
7.630000,462.641479,254.345306,277.580109,60.633900,-4.139220,36.380341,70.831718,258.050083,254.345306
7.640000,463.247833,254.303909,277.943909,60.633900,-4.237320,36.380341,70.837517,257.890813,254.303909
7.650000,463.854187,254.261536,278.307709,60.633900,-4.335421,36.380341,70.843452,257.732427,254.261536
7.660000,464.460541,254.218185,278.671509,60.633900,-4.433521,36.380341,70.849525,257.574928,254.218185
7.670000,465.066895,254.173843,279.035309,60.633900,-4.531621,36.380341,70.855728,257.418303,254.173843
7.680000,465.673248,254.128525,279.399109,60.633900,-4.629721,36.380341,70.862068,257.262570,254.128525
7.690000,466.279602,254.082230,279.762909,60.633900,-4.727821,36.380341,70.868546,257.107729,254.082230
7.700000,466.885956,254.034958,280.126709,60.633900,-4.825922,36.380341,70.875160,256.953785,254.034958
7.710000,467.492310,253.986694,280.490509,60.633900,-4.924022,36.380341,70.881912,256.800722,253.986694
7.720000,468.098663,253.937454,280.854309,60.633900,-5.022122,36.380341,70.888794,256.648560,253.937454
7.730000,468.705017,253.887238,281.218109,60.633900,-5.120222,36.380341,70.895813,256.497300,253.887238
7.740000,469.311371,253.836029,281.581909,60.633900,-5.218322,36.380341,70.902962,256.346928,253.836029
7.750000,469.917725,253.783844,281.945709,60.633900,-5.316422,36.380341,70.910248,256.197463,253.783844
7.760000,470.524078,253.730682,282.309509,60.633900,-5.414523,36.380341,70.917671,256.048907,253.730682
7.770000,471.130432,253.676544,282.673309,60.633900,-5.512623,36.380341,70.925224,255.901261,253.676544
7.780000,471.736786,253.621414,283.037109,60.633900,-5.610723,36.380341,70.932922,255.754512,253.621414
7.790000,472.343140,253.565308,283.400909,60.633900,-5.708823,36.380341,70.940742,255.608679,253.565308
7.800000,472.949493,253.508224,283.764709,60.633900,-5.806923,36.380341,70.948708,255.463763,253.508224
7.810000,473.555847,253.450150,284.128510,60.633900,-5.905024,36.380341,70.956802,255.319752,253.450150
7.820000,474.162201,253.391098,284.492310,60.633900,-6.003124,36.380341,70.965034,255.176662,253.391098
7.830000,474.768555,253.331070,284.856110,60.633900,-6.101224,36.380341,70.973404,255.034496,253.331070
7.840000,475.374908,253.270065,285.219910,60.633900,-6.199324,36.380341,70.981903,254.893256,253.270065
7.850000,475.981262,253.208069,285.583710,60.633900,-6.297424,36.380341,70.990540,254.752930,253.208069
7.860000,476.587616,253.145096,285.947510,60.633900,-6.395525,36.380341,70.999306,254.613534,253.145096
7.870000,477.193970,253.081146,286.311310,60.633900,-6.493625,36.380341,71.008209,254.475071,253.081146
7.880000,477.800323,253.016205,286.675110,60.633900,-6.591725,36.380341,71.017250,254.337528,253.016205
7.890000,478.406677,252.950287,287.038910,60.633900,-6.689825,36.380341,71.026421,254.200923,252.950287
7.900000,479.013031,252.883392,287.402710,60.633900,-6.787925,36.380341,71.035728,254.065257,252.883392
7.910000,479.619385,252.815506,287.766510,60.633900,-6.886025,36.380341,71.045166,253.930518,252.815506
7.920000,480.225739,252.746643,288.130310,60.633900,-6.984126,36.380341,71.054749,253.796723,252.746643
7.930000,480.832092,252.676804,288.494110,60.633900,-7.082226,36.380341,71.064453,253.663875,252.676804
7.940000,481.438446,252.605988,288.857910,60.633900,-7.180326,36.380341,71.074303,253.531975,252.605988
7.950000,482.044800,252.534180,289.221710,60.633900,-7.278426,36.380341,71.084282,253.401012,252.534180
7.960000,482.651154,252.461395,289.585510,60.633900,-7.376526,36.380341,71.094391,253.271001,252.461395
7.970000,483.257507,252.387634,289.949310,60.633900,-7.474627,36.380341,71.104637,253.141947,252.387634
7.980000,483.863861,252.312881,290.313110,60.633900,-7.572727,36.380341,71.115013,253.013836,252.312881
7.990000,484.470215,252.237152,290.676910,60.633900,-7.670827,36.380341,71.125526,252.886684,252.237152
8.000000,485.076569,252.160446,291.040710,60.633900,-7.768927,36.380341,71.136169,252.760496,252.160446
8.010000,485.682922,252.082764,291.404510,60.633900,-7.867027,36.380341,71.146957,252.635272,252.082764
8.020000,486.289276,252.004089,291.768311,60.633900,-7.965127,36.380341,71.157867,252.511001,252.004089
8.030000,486.895630,251.924438,292.132111,60.633900,-8.063228,36.380341,71.168915,252.387700,251.924438
8.040000,487.501984,251.843811,292.495911,60.633900,-8.161327,36.380341,71.180092,252.265370,251.843811
8.050000,488.108337,251.762192,292.859711,60.633900,-8.259427,36.380341,71.191406,252.144000,251.762192
8.060000,488.714691,251.679596,293.223511,60.633900,-8.357527,36.380341,71.202858,252.023606,251.679596
8.070000,489.321045,251.596024,293.587311,60.633900,-8.455626,36.380341,71.214439,251.904192,251.596024
8.080000,489.927399,251.511475,293.951111,60.633900,-8.553726,36.380341,71.226151,251.785759,251.511475
8.090000,490.533752,251.425934,294.314911,60.633900,-8.651826,36.380341,71.237999,251.668294,251.425934
8.100000,491.140106,251.339417,294.678711,60.633900,-8.749926,36.380341,71.249985,251.551816,251.339417
8.110000,491.746460,251.251923,295.042511,60.633900,-8.848025,36.380341,71.262100,251.436326,251.251923
8.120000,492.352814,251.163437,295.406311,60.633900,-8.946125,36.380341,71.274345,251.321813,251.163437
8.130000,492.959167,251.073975,295.770111,60.633900,-9.044225,36.380341,71.286720,251.208292,251.073975
8.140000,493.565521,250.983536,296.133911,60.633900,-9.142324,36.380341,71.299232,251.095767,250.983536
8.150000,494.171875,250.892105,296.497711,60.633900,-9.240424,36.380341,71.311882,250.984226,250.892105
8.160000,494.778229,250.799698,296.861511,60.633900,-9.338524,36.380341,71.324661,250.873684,250.799698
8.170000,495.384583,250.706314,297.225311,60.633900,-9.436624,36.380341,71.337570,250.764146,250.706314
8.180000,495.990936,250.611954,297.589111,60.633900,-9.534723,36.380341,71.350609,250.655613,250.611954
8.190000,496.597290,250.516602,297.952911,60.633900,-9.632823,36.380341,71.363785,250.548073,250.516602
8.200000,497.203644,250.420273,298.316711,60.633900,-9.730923,36.380341,71.377098,250.441542,250.420273
8.210000,497.809998,250.322968,298.680511,60.633900,-9.829022,36.380341,71.390533,250.336025,250.322968
8.220000,498.416351,250.224670,299.044312,60.633900,-9.927122,36.380341,71.404106,250.231507,250.224670
8.230000,499.022705,250.125397,299.408112,60.633900,-10.025222,36.380341,71.417809,250.128006,250.125397
8.240000,499.629059,250.025146,299.771912,60.633900,-10.123322,36.380341,71.431648,250.025526,250.025146
8.250000,500.235413,249.923920,300.135712,60.633900,-10.221421,36.380341,71.445618,249.924067,249.923920
8.260000,500.841766,249.821701,300.499512,60.633900,-10.319521,36.380341,71.459717,249.823619,249.821701
8.270000,501.448120,249.718506,300.863312,60.633900,-10.417621,36.380341,71.473953,249.724197,249.718506
8.280000,502.054474,249.614334,301.227112,60.633900,-10.515720,36.380341,71.488312,249.625805,249.614334
8.290000,502.660828,249.509171,301.590912,60.633900,-10.613820,36.380341,71.502808,249.528430,249.509171
8.300000,503.267181,249.403030,301.954712,60.633900,-10.711920,36.380341,71.517441,249.432089,249.403030
8.310000,503.873535,249.295914,302.318512,60.633900,-10.810019,36.380341,71.532196,249.336785,249.295914
8.320000,504.479889,249.187820,302.682312,60.633900,-10.908119,36.380341,71.547089,249.242521,249.187820
8.330000,505.086243,249.078735,303.046112,60.633900,-11.006219,36.380341,71.562111,249.149283,249.078735
